A_PRGID,A_USERID,A_SYSDT,U_PRGID,U_USERID,U_SYSDT,PROJECT_WORKYM,LIST_NO,OBDEPTID,OBDEPTNM,RATION
OBZ020,23277,2024-04-23 09:05:05.510,OBZ020,23277,2024-04-23 09:05:05.510,202405,OB202405008,XVE1,北區電銷1,0.0
OBZ020,23277,2024-04-23 09:05:05.510,OBZ020,23277,2024-04-23 09:05:05.510,202405,OB202405008,XVE2,南區電銷,0.0
OBZ020,23277,2024-04-23 09:05:05.510,OBZ020,23277,2024-04-23 09:05:05.510,202405,OB202405008,XVE3,北區電銷2,0.0
OBZ020,23277,2024-04-23 09:05:05.510,OBZ020,23277,2024-04-23 09:05:05.510,202405,OB202405008,XVE4,中區電銷1,0.0
OBZ020,23277,2024-04-23 09:05:05.510,OBZ020,23277,2024-04-23 09:05:05.510,202405,OB202405008,XVE5,北區電銷3,50.0
OBZ020,23277,2024-04-23 09:05:05.510,OBZ020,23277,2024-04-23 09:05:05.510,202405,OB202405008,XVE6,中區電銷2,50.0
OBZ020,23277,2024-05-28 10:05:23.750,OBZ020,23277,2024-05-28 10:05:23.750,202406,OB202406001,XVE1,北區電銷1,36.0
OBZ020,23277,2024-05-28 10:05:23.750,OBZ020,23277,2024-05-28 10:05:23.750,202406,OB202406001,XVE2,南區電銷,36.0
OBZ020,23277,2024-05-28 10:05:23.750,OBZ020,23277,2024-05-28 10:05:23.750,202406,OB202406001,XVE3,北區電銷2,7.0
OBZ020,23277,2024-05-28 10:05:23.750,OBZ020,23277,2024-05-28 10:05:23.750,202406,OB202406001,XVE4,中區電銷1,21.0
OBZ020,23277,2024-05-28 10:05:23.750,OBZ020,23277,2024-05-28 10:05:23.750,202406,OB202406001,XVE5,北區電銷3,0.0
OBZ020,23277,2024-05-28 10:05:23.750,OBZ020,23277,2024-05-28 10:05:23.750,202406,OB202406001,XVE6,中區電銷2,0.0
OBZ020,23277,2024-05-28 10:05:38.797,OBZ020,23277,2024-05-28 10:05:38.797,202406,OB202406008,XVE1,北區電銷1,0.0
OBZ020,23277,2024-05-28 10:05:38.797,OBZ020,23277,2024-05-28 10:05:38.797,202406,OB202406008,XVE2,南區電銷,0.0
OBZ020,23277,2024-05-28 10:05:38.797,OBZ020,23277,2024-05-28 10:05:38.797,202406,OB202406008,XVE3,北區電銷2,0.0
OBZ020,23277,2024-05-28 10:05:38.797,OBZ020,23277,2024-05-28 10:05:38.797,202406,OB202406008,XVE4,中區電銷1,0.0
OBZ020,23277,2024-05-28 10:05:38.797,OBZ020,23277,2024-05-28 10:05:38.797,202406,OB202406008,XVE5,北區電銷3,42.0
OBZ020,23277,2024-05-28 10:05:38.797,OBZ020,23277,2024-05-28 10:05:38.797,202406,OB202406008,XVE6,中區電銷2,58.0
OBZ020,23277,2024-06-26 11:30:58.193,OBZ020,23277,2024-06-26 11:30:58.193,202407,OB202407001,XVE1,北區電銷1,36.0
OBZ020,23277,2024-06-26 11:30:58.193,OBZ020,23277,2024-06-26 11:30:58.193,202407,OB202407001,XVE2,南區電銷,37.5
OBZ020,23277,2024-06-26 11:30:58.193,OBZ020,23277,2024-06-26 11:30:58.193,202407,OB202407001,XVE3,北區電銷2,5.5
OBZ020,23277,2024-06-26 11:30:58.193,OBZ020,23277,2024-06-26 11:30:58.193,202407,OB202407001,XVE4,中區電銷1,21.0
OBZ020,23277,2024-06-26 11:30:58.193,OBZ020,23277,2024-06-26 11:30:58.193,202407,OB202407001,XVE5,北區電銷3,0.0
OBZ020,23277,2024-06-26 11:30:58.193,OBZ020,23277,2024-06-26 11:30:58.193,202407,OB202407001,XVE6,中區電銷2,0.0
OBZ020,23277,2024-06-26 11:31:11.913,OBZ020,23277,2024-06-26 11:31:11.913,202407,OB202407008,XVE1,北區電銷1,0.0
OBZ020,23277,2024-06-26 11:31:11.913,OBZ020,23277,2024-06-26 11:31:11.913,202407,OB202407008,XVE2,南區電銷,0.0
OBZ020,23277,2024-06-26 11:31:11.913,OBZ020,23277,2024-06-26 11:31:11.913,202407,OB202407008,XVE3,北區電銷2,0.0
OBZ020,23277,2024-06-26 11:31:11.913,OBZ020,23277,2024-06-26 11:31:11.913,202407,OB202407008,XVE4,中區電銷1,0.0
OBZ020,23277,2024-06-26 11:31:11.913,OBZ020,23277,2024-06-26 11:31:11.913,202407,OB202407008,XVE5,北區電銷3,42.0
OBZ020,23277,2024-06-26 11:31:11.913,OBZ020,23277,2024-06-26 11:31:11.913,202407,OB202407008,XVE6,中區電銷2,58.0
OBZ020,23277,2024-07-30 11:33:39.720,OBZ020,23212,2024-07-30 11:33:39.720,202408,OB202408001,XVE1,北區電銷1,34.1
OBZ020,23277,2024-07-30 11:33:39.720,OBZ020,23212,2024-07-30 11:33:39.720,202408,OB202408001,XVE2,南區電銷,31.8
OBZ020,23277,2024-07-30 11:33:39.720,OBZ020,23277,2024-07-30 11:33:39.720,202408,OB202408001,XVE3,北區電銷2,4.5
OBZ020,23277,2024-07-30 11:33:39.720,OBZ020,23212,2024-07-30 11:33:39.720,202408,OB202408001,XVE4,中區電銷1,17.1
OBZ020,23277,2024-07-30 11:33:39.720,OBZ020,23212,2024-07-30 11:33:39.720,202408,OB202408001,XVE5,北區電銷3,8.0
OBZ020,23277,2024-07-30 11:33:39.720,OBZ020,23277,2024-07-30 11:33:39.720,202408,OB202408001,XVE6,中區電銷2,4.5
OBZ020,23277,2024-07-30 11:33:57.140,OBZ020,23212,2024-07-30 11:33:57.140,202408,OB202408008,XVE1,北區電銷1,34.1
OBZ020,23277,2024-07-30 11:33:57.140,OBZ020,23212,2024-07-30 11:33:57.140,202408,OB202408008,XVE2,南區電銷,31.8
OBZ020,23277,2024-07-30 11:33:57.140,OBZ020,23277,2024-07-30 11:33:57.140,202408,OB202408008,XVE3,北區電銷2,4.5
OBZ020,23277,2024-07-30 11:33:57.140,OBZ020,23212,2024-07-30 11:33:57.140,202408,OB202408008,XVE4,中區電銷1,17.1
OBZ020,23277,2024-07-30 11:33:57.140,OBZ020,23212,2024-07-30 11:33:57.140,202408,OB202408008,XVE5,北區電銷3,8.0
OBZ020,23277,2024-07-30 11:33:57.140,OBZ020,23277,2024-07-30 11:33:57.140,202408,OB202408008,XVE6,中區電銷2,4.5
OBZ020,23277,2024-08-30 09:48:39.093,OBZ020,23277,2024-08-30 09:48:39.093,202409,OB202409001,XVE1,北區電銷1,35.0
OBZ020,23277,2024-08-30 09:48:39.093,OBZ020,23277,2024-08-30 09:48:39.093,202409,OB202409001,XVE2,南區電銷,32.0
OBZ020,23277,2024-08-30 09:48:39.093,OBZ020,23277,2024-08-30 09:48:39.093,202409,OB202409001,XVE3,北區電銷2,11.0
OBZ020,23277,2024-08-30 09:48:39.093,OBZ020,23277,2024-08-30 09:48:39.093,202409,OB202409001,XVE4,中區電銷1,22.0
OBZ020,23277,2024-08-30 09:48:39.093,OBZ020,23277,2024-08-30 09:48:39.093,202409,OB202409001,XVE5,北區電銷3,0.0
OBZ020,23277,2024-08-30 09:48:39.093,OBZ020,23277,2024-08-30 09:48:39.093,202409,OB202409001,XVE6,中區電銷2,0.0
OBZ020,23277,2024-08-30 09:49:22.530,OBZ020,23277,2024-08-30 09:49:22.530,202409,OB202409008,XVE1,北區電銷1,35.0
OBZ020,23277,2024-08-30 09:49:22.530,OBZ020,23277,2024-08-30 09:49:22.530,202409,OB202409008,XVE2,南區電銷,32.0
OBZ020,23277,2024-08-30 09:49:22.530,OBZ020,23277,2024-08-30 09:49:22.530,202409,OB202409008,XVE3,北區電銷2,11.0
OBZ020,23277,2024-08-30 09:49:22.530,OBZ020,23277,2024-08-30 09:49:22.530,202409,OB202409008,XVE4,中區電銷1,22.0
OBZ020,23277,2024-08-30 09:49:22.530,OBZ020,23277,2024-08-30 09:49:22.530,202409,OB202409008,XVE5,北區電銷3,0.0
OBZ020,23277,2024-08-30 09:49:22.530,OBZ020,23277,2024-08-30 09:49:22.530,202409,OB202409008,XVE6,中區電銷2,0.0
OBZ020,23277,2024-09-26 11:24:32.600,OBZ020,23277,2024-09-26 11:24:32.600,202410,OB202410001,XVE1,北區電銷1,35.5
OBZ020,23277,2024-09-26 11:24:32.600,OBZ020,23277,2024-09-26 11:24:32.600,202410,OB202410001,XVE2,南區電銷,30.0
OBZ020,23277,2024-09-26 11:24:32.600,OBZ020,23277,2024-09-26 11:24:32.600,202410,OB202410001,XVE3,北區電銷2,12.5
OBZ020,23277,2024-09-26 11:24:32.600,OBZ020,23277,2024-09-26 11:24:32.600,202410,OB202410001,XVE4,中區電銷1,22.0
OBZ020,23277,2024-09-26 11:24:32.600,OBZ020,23277,2024-09-26 11:24:32.600,202410,OB202410001,XVE5,北區電銷3,0.0
OBZ020,23277,2024-09-26 11:24:32.600,OBZ020,23277,2024-09-26 11:24:32.600,202410,OB202410001,XVE6,中區電銷2,0.0
OBZ020,23277,2024-09-26 11:24:50.663,OBZ020,23277,2024-09-26 11:24:50.663,202410,OB202410008,XVE1,北區電銷1,35.5
OBZ020,23277,2024-09-26 11:24:50.663,OBZ020,23277,2024-09-26 11:24:50.663,202410,OB202410008,XVE2,南區電銷,29.5
OBZ020,23277,2024-09-26 11:24:50.663,OBZ020,23277,2024-09-26 11:24:50.663,202410,OB202410008,XVE3,北區電銷2,12.5
OBZ020,23277,2024-09-26 11:24:50.663,OBZ020,23277,2024-09-26 11:24:50.663,202410,OB202410008,XVE4,中區電銷1,22.5
OBZ020,23277,2024-09-26 11:24:50.663,OBZ020,23277,2024-09-26 11:24:50.663,202410,OB202410008,XVE5,北區電銷3,0.0
OBZ020,23277,2024-09-26 11:24:50.663,OBZ020,23277,2024-09-26 11:24:50.663,202410,OB202410008,XVE6,中區電銷2,0.0
OBZ020,23277,2024-10-28 09:53:40.500,OBZ020,23277,2024-10-28 09:53:40.500,202411,OB202411001,XVE1,北區電銷1,37.5
OBZ020,23277,2024-10-28 09:53:40.500,OBZ020,23277,2024-10-28 09:53:40.500,202411,OB202411001,XVE2,南區電銷,34.5
OBZ020,23277,2024-10-28 09:53:40.500,OBZ020,23277,2024-10-28 09:53:40.500,202411,OB202411001,XVE3,北區電銷2,13.0
OBZ020,23277,2024-10-28 09:53:40.500,OBZ020,23277,2024-10-28 09:53:40.500,202411,OB202411001,XVE4,中區電銷1,15.0
OBZ020,23277,2024-10-28 09:53:40.500,OBZ020,23277,2024-10-28 09:53:40.500,202411,OB202411001,XVE5,北區電銷3,0.0
OBZ020,23277,2024-10-28 09:53:40.500,OBZ020,23277,2024-10-28 09:53:40.500,202411,OB202411001,XVE6,中區電銷2,0.0
OBZ020,23277,2024-10-28 09:54:16.970,OBZ020,23277,2024-10-28 09:54:16.970,202411,OB202411008,XVE1,北區電銷1,37.5
OBZ020,23277,2024-10-28 09:54:16.970,OBZ020,23277,2024-10-28 09:54:16.970,202411,OB202411008,XVE2,南區電銷,34.5
OBZ020,23277,2024-10-28 09:54:16.970,OBZ020,23277,2024-10-28 09:54:16.970,202411,OB202411008,XVE3,北區電銷2,13.0
OBZ020,23277,2024-10-28 09:54:16.970,OBZ020,23277,2024-10-28 09:54:16.970,202411,OB202411008,XVE4,中區電銷1,15.0
OBZ020,23277,2024-10-28 09:54:16.970,OBZ020,23277,2024-10-28 09:54:16.970,202411,OB202411008,XVE5,北區電銷3,0.0
OBZ020,23277,2024-10-28 09:54:16.970,OBZ020,23277,2024-10-28 09:54:16.970,202411,OB202411008,XVE6,中區電銷2,0.0
OBZ020,23277,2024-11-26 10:09:06.070,OBZ020,23277,2024-11-26 10:09:06.070,202412,OB202412001,XVE1,北區電銷1,37.5
OBZ020,23277,2024-11-26 10:09:06.070,OBZ020,23277,2024-11-26 10:09:06.070,202412,OB202412001,XVE2,南區電銷,34.0
OBZ020,23277,2024-11-26 10:09:06.070,OBZ020,23277,2024-11-26 10:09:06.070,202412,OB202412001,XVE3,北區電銷2,13.0
OBZ020,23277,2024-11-26 10:09:06.070,OBZ020,23277,2024-11-26 10:09:06.070,202412,OB202412001,XVE4,中區電銷1,15.5
OBZ020,23277,2024-11-26 10:09:21.490,OBZ020,23277,2024-11-26 10:09:21.490,202412,OB202412008,XVE1,北區電銷1,37.5
OBZ020,23277,2024-11-26 10:09:21.490,OBZ020,23277,2024-11-26 10:09:21.490,202412,OB202412008,XVE2,南區電銷,34.0
OBZ020,23277,2024-11-26 10:09:21.490,OBZ020,23277,2024-11-26 10:09:21.490,202412,OB202412008,XVE3,北區電銷2,13.0
OBZ020,23277,2024-11-26 10:09:21.490,OBZ020,23277,2024-11-26 10:09:21.490,202412,OB202412008,XVE4,中區電銷1,15.5
OBZ020,23277,2024-12-31 10:23:36.240,OBZ020,23277,2024-12-31 10:23:36.240,202501,OB202501001,XVE1,北區電銷1,38.0
OBZ020,23277,2024-12-31 10:23:36.240,OBZ020,23277,2024-12-31 10:23:36.240,202501,OB202501001,XVE2,南區電銷,34.0
OBZ020,23277,2024-12-31 10:23:36.240,OBZ020,23277,2024-12-31 10:23:36.240,202501,OB202501001,XVE3,北區電銷2,13.0
OBZ020,23277,2024-12-31 10:23:36.240,OBZ020,23277,2024-12-31 10:23:36.240,202501,OB202501001,XVE4,中區電銷1,15.0
OBZ020,23277,2024-12-31 10:23:58.080,OBZ020,23277,2024-12-31 10:23:58.080,202501,OB202501008,XVE1,北區電銷1,38.0
OBZ020,23277,2024-12-31 10:23:58.080,OBZ020,23277,2024-12-31 10:23:58.080,202501,OB202501008,XVE2,南區電銷,34.0
OBZ020,23277,2024-12-31 10:23:58.080,OBZ020,23277,2024-12-31 10:23:58.080,202501,OB202501008,XVE3,北區電銷2,13.0
OBZ020,23277,2024-12-31 10:23:58.080,OBZ020,23277,2024-12-31 10:23:58.080,202501,OB202501008,XVE4,中區電銷1,15.0
OBZ020,23212,2025-01-24 15:04:27.207,OBZ020,23277,2025-01-24 15:04:27.207,202502,OB202502001,XVE1,北區電銷1,38.3
OBZ020,23212,2025-01-24 15:04:27.207,OBZ020,23277,2025-01-24 15:04:27.207,202502,OB202502001,XVE2,南區電銷,34.0
OBZ020,23212,2025-01-24 15:04:27.207,OBZ020,23277,2025-01-24 15:04:27.207,202502,OB202502001,XVE3,北區電銷2,13.1
OBZ020,23212,2025-01-24 15:04:27.207,OBZ020,23277,2025-01-24 15:04:27.207,202502,OB202502001,XVE4,中區電銷1,14.6
OBZ020,23277,2025-01-24 15:40:41.770,OBZ020,23277,2025-01-24 15:40:41.770,202502,OB202502008,XVE1,北區電銷1,38.3
OBZ020,23277,2025-01-24 15:40:41.770,OBZ020,23277,2025-01-24 15:40:41.770,202502,OB202502008,XVE2,南區電銷,34.0
OBZ020,23277,2025-01-24 15:40:41.770,OBZ020,23277,2025-01-24 15:40:41.770,202502,OB202502008,XVE3,北區電銷2,13.1
OBZ020,23277,2025-01-24 15:40:41.770,OBZ020,23277,2025-01-24 15:40:41.770,202502,OB202502008,XVE4,中區電銷1,14.6
OBZ020,23277,2025-02-26 11:54:42.390,OBZ020,23277,2025-02-26 11:54:42.390,202503,OB202503001,XVE1,北區電銷1,35.9
OBZ020,23277,2025-02-26 11:54:42.390,OBZ020,23277,2025-02-26 11:54:42.390,202503,OB202503001,XVE2,南區電銷,33.2
OBZ020,23277,2025-02-26 11:54:42.390,OBZ020,23277,2025-02-26 11:54:42.390,202503,OB202503001,XVE3,北區電銷2,15.4
OBZ020,23277,2025-02-26 11:54:42.390,OBZ020,23277,2025-02-26 11:54:42.390,202503,OB202503001,XVE4,中區電銷1,15.5
OBZ020,23277,2025-02-26 11:55:08.953,OBZ020,23277,2025-02-26 11:55:08.953,202503,OB202503008,XVE1,北區電銷1,36.2
OBZ020,23277,2025-02-26 11:55:08.953,OBZ020,23277,2025-02-26 11:55:08.953,202503,OB202503008,XVE2,南區電銷,33.2
OBZ020,23277,2025-02-26 11:55:08.953,OBZ020,23277,2025-02-26 11:55:08.953,202503,OB202503008,XVE3,北區電銷2,15.3
OBZ020,23277,2025-02-26 11:55:08.953,OBZ020,23277,2025-02-26 11:55:08.953,202503,OB202503008,XVE4,中區電銷1,15.3
OBZ020,23277,2025-03-28 09:09:49.143,OBZ020,23277,2025-03-28 09:09:49.143,202504,OB202504001,XVE1,北區電銷1,36.3
OBZ020,23277,2025-03-28 09:09:49.143,OBZ020,23277,2025-03-28 09:09:49.143,202504,OB202504001,XVE2,南區電銷,33.5
OBZ020,23277,2025-03-28 09:09:49.143,OBZ020,23277,2025-03-28 09:09:49.143,202504,OB202504001,XVE3,北區電銷2,14.5
OBZ020,23277,2025-03-28 09:09:49.143,OBZ020,23277,2025-03-28 09:09:49.143,202504,OB202504001,XVE4,中區電銷1,15.7
OBZ020,23277,2025-03-28 09:10:23.767,OBZ020,23277,2025-03-28 09:10:23.767,202504,OB202504008,XVE1,北區電銷1,36.3
OBZ020,23277,2025-03-28 09:10:23.767,OBZ020,23277,2025-03-28 09:10:23.767,202504,OB202504008,XVE2,南區電銷,33.5
OBZ020,23277,2025-03-28 09:10:23.767,OBZ020,23277,2025-03-28 09:10:23.767,202504,OB202504008,XVE3,北區電銷2,14.5
OBZ020,23277,2025-03-28 09:10:23.767,OBZ020,23277,2025-03-28 09:10:23.767,202504,OB202504008,XVE4,中區電銷1,15.7
OBZ020,23277,2025-04-24 10:37:06.527,OBZ020,23277,2025-04-24 10:37:06.527,202505,OB202505001,XVE1,北區電銷1,36.6
OBZ020,23277,2025-04-24 10:37:06.527,OBZ020,23277,2025-04-24 10:37:06.527,202505,OB202505001,XVE2,南區電銷,33.1
OBZ020,23277,2025-04-24 10:37:06.527,OBZ020,23277,2025-04-24 10:37:06.527,202505,OB202505001,XVE3,北區電銷2,14.4
OBZ020,23277,2025-04-24 10:37:06.527,OBZ020,23277,2025-04-24 10:37:06.527,202505,OB202505001,XVE4,中區電銷1,15.9
OBZ020,23277,2025-04-24 10:37:20.823,OBZ020,23277,2025-04-24 10:37:20.823,202505,OB202505008,XVE1,北區電銷1,36.6
OBZ020,23277,2025-04-24 10:37:20.823,OBZ020,23277,2025-04-24 10:37:20.823,202505,OB202505008,XVE2,南區電銷,33.1
OBZ020,23277,2025-04-24 10:37:20.823,OBZ020,23277,2025-04-24 10:37:20.823,202505,OB202505008,XVE3,北區電銷2,14.4
OBZ020,23277,2025-04-24 10:37:20.823,OBZ020,23277,2025-04-24 10:37:20.823,202505,OB202505008,XVE4,中區電銷1,15.9
OBZ020,23277,2025-05-27 17:46:54.523,OBZ020,23212,2025-05-27 17:46:54.523,202506,OB202506001,XVE1,北區電銷1,36.7
OBZ020,23277,2025-05-27 17:46:54.523,OBZ020,23212,2025-05-27 17:46:54.523,202506,OB202506001,XVE2,南區電銷,33.5
OBZ020,23277,2025-05-27 17:46:54.523,OBZ020,23212,2025-05-27 17:46:54.523,202506,OB202506001,XVE3,北區電銷2,13.8
OBZ020,23277,2025-05-27 17:46:54.523,OBZ020,23212,2025-05-27 17:46:54.523,202506,OB202506001,XVE4,中區電銷1,16.0
OBZ020,23277,2025-05-27 17:47:13.430,OBZ020,23212,2025-05-27 17:47:13.430,202506,OB202506008,XVE1,北區電銷1,36.7
OBZ020,23277,2025-05-27 17:47:13.430,OBZ020,23212,2025-05-27 17:47:13.430,202506,OB202506008,XVE2,南區電銷,33.5
OBZ020,23277,2025-05-27 17:47:13.430,OBZ020,23212,2025-05-27 17:47:13.430,202506,OB202506008,XVE3,北區電銷2,13.8
OBZ020,23277,2025-05-27 17:47:13.430,OBZ020,23212,2025-05-27 17:47:13.430,202506,OB202506008,XVE4,中區電銷1,16.0
OBZ020,23277,2025-06-26 09:46:17.410,OBZ020,23277,2025-06-26 09:46:17.410,202507,OB202507001,XVE1,北區電銷1,36.8
OBZ020,23277,2025-06-26 09:46:17.410,OBZ020,23277,2025-06-26 09:46:17.410,202507,OB202507001,XVE2,南區電銷,33.8
OBZ020,23277,2025-06-26 09:46:17.410,OBZ020,23277,2025-06-26 09:46:17.410,202507,OB202507001,XVE3,北區電銷2,13.9
OBZ020,23277,2025-06-26 09:46:17.410,OBZ020,23277,2025-06-26 09:46:17.410,202507,OB202507001,XVE4,中區電銷1,15.5
OBZ020,23277,2025-06-26 09:46:54.893,OBZ020,23277,2025-06-26 09:46:54.893,202507,OB202507008,XVE1,北區電銷1,36.5
OBZ020,23277,2025-06-26 09:46:54.893,OBZ020,23277,2025-06-26 09:46:54.893,202507,OB202507008,XVE2,南區電銷,33.0
OBZ020,23277,2025-06-26 09:46:54.893,OBZ020,23277,2025-06-26 09:46:54.893,202507,OB202507008,XVE3,北區電銷2,13.5
OBZ020,23277,2025-06-26 09:46:54.893,OBZ020,23277,2025-06-26 09:46:54.893,202507,OB202507008,XVE4,中區電銷1,17.0
OBZ020,23277,2025-07-25 13:13:44.063,OBZ020,23277,2025-07-25 13:13:44.063,202508,OB202508001,XVE1,北區電銷1,35.7
OBZ020,23277,2025-07-25 13:13:44.063,OBZ020,23277,2025-07-25 13:13:44.063,202508,OB202508001,XVE2,南區電銷,35.0
OBZ020,23277,2025-07-25 13:13:44.063,OBZ020,23277,2025-07-25 13:13:44.063,202508,OB202508001,XVE3,北區電銷2,14.0
OBZ020,23277,2025-07-25 13:13:44.063,OBZ020,23277,2025-07-25 13:13:44.063,202508,OB202508001,XVE4,中區電銷1,15.3
OBZ020,23277,2025-07-25 13:13:59.893,OBZ020,23277,2025-07-25 13:13:59.893,202508,OB202508008,XVE1,北區電銷1,35.6
OBZ020,23277,2025-07-25 13:13:59.893,OBZ020,23277,2025-07-25 13:13:59.893,202508,OB202508008,XVE2,南區電銷,35.0
OBZ020,23277,2025-07-25 13:13:59.893,OBZ020,23277,2025-07-25 13:13:59.893,202508,OB202508008,XVE3,北區電銷2,14.1
OBZ020,23277,2025-07-25 13:13:59.893,OBZ020,23277,2025-07-25 13:13:59.893,202508,OB202508008,XVE4,中區電銷1,15.3
OBZ020,23770,2025-08-27 13:08:15.740,OBZ020,23770,2025-08-27 13:08:15.740,202509,OB202509001,XVE1,北區電銷1,34.7
OBZ020,23770,2025-08-27 13:08:15.740,OBZ020,23770,2025-08-27 13:08:15.740,202509,OB202509001,XVE2,南區電銷,34.7
OBZ020,23770,2025-08-27 13:08:15.740,OBZ020,23770,2025-08-27 13:08:15.740,202509,OB202509001,XVE3,北區電銷2,15.2
OBZ020,23770,2025-08-27 13:08:15.740,OBZ020,23770,2025-08-27 13:08:15.740,202509,OB202509001,XVE4,中區電銷1,15.4
OBZ020,23770,2025-08-27 13:09:02.523,OBZ020,23770,2025-08-27 13:09:02.523,202509,OB202509008,XVE1,北區電銷1,34.7
OBZ020,23770,2025-08-27 13:09:02.523,OBZ020,23770,2025-08-27 13:09:02.523,202509,OB202509008,XVE2,南區電銷,34.7
OBZ020,23770,2025-08-27 13:09:02.523,OBZ020,23770,2025-08-27 13:09:02.523,202509,OB202509008,XVE3,北區電銷2,15.2
OBZ020,23770,2025-08-27 13:09:02.523,OBZ020,23770,2025-08-27 13:09:02.523,202509,OB202509008,XVE4,中區電銷1,15.4
OBZ020,23770,2025-09-26 17:25:33.967,OBZ020,23770,2025-09-26 17:25:33.967,202510,OB202510001,XVE1,北區電銷1,33.8
OBZ020,23770,2025-09-26 17:25:33.967,OBZ020,23770,2025-09-26 17:25:33.967,202510,OB202510001,XVE2,南區電銷,33.8
OBZ020,23770,2025-09-26 17:25:33.967,OBZ020,23770,2025-09-26 17:25:33.967,202510,OB202510001,XVE3,北區電銷2,16.1
OBZ020,23770,2025-09-26 17:25:33.967,OBZ020,23770,2025-09-26 17:25:33.967,202510,OB202510001,XVE4,中區電銷1,16.3
OBZ020,23770,2025-09-26 17:26:13.200,OBZ020,23770,2025-09-26 17:26:13.200,202510,OB202510008,XVE1,北區電銷1,33.8
OBZ020,23770,2025-09-26 17:26:13.200,OBZ020,23770,2025-09-26 17:26:13.200,202510,OB202510008,XVE2,南區電銷,33.8
OBZ020,23770,2025-09-26 17:26:13.200,OBZ020,23770,2025-09-26 17:26:13.200,202510,OB202510008,XVE3,北區電銷2,16.1
OBZ020,23770,2025-09-26 17:26:13.200,OBZ020,23770,2025-09-26 17:26:13.200,202510,OB202510008,XVE4,中區電銷1,16.3
OBZ020,23770,2025-10-30 21:20:06.860,OBZ020,23770,2025-10-30 21:20:06.860,202511,OB202511001,XVE1,北區電銷1,33.8
OBZ020,23770,2025-10-30 21:20:06.860,OBZ020,23770,2025-10-30 21:20:06.860,202511,OB202511001,XVE2,南區電銷,33.8
OBZ020,23770,2025-10-30 21:20:06.860,OBZ020,23770,2025-10-30 21:20:06.860,202511,OB202511001,XVE3,北區電銷2,16.2
OBZ020,23770,2025-10-30 21:20:06.860,OBZ020,23770,2025-10-30 21:20:06.860,202511,OB202511001,XVE4,中區電銷1,16.2
OBZ020,23770,2025-10-30 21:21:13.940,OBZ020,23770,2025-10-30 21:21:13.940,202511,OB202511008,XVE1,北區電銷1,33.8
OBZ020,23770,2025-10-30 21:21:13.940,OBZ020,23770,2025-10-30 21:21:13.940,202511,OB202511008,XVE2,南區電銷,33.8
OBZ020,23770,2025-10-30 21:21:13.940,OBZ020,23770,2025-10-30 21:21:13.940,202511,OB202511008,XVE3,北區電銷2,16.2
OBZ020,23770,2025-10-30 21:21:13.940,OBZ020,23770,2025-10-30 21:21:13.940,202511,OB202511008,XVE4,中區電銷1,16.2
OBZ020,23770,2025-11-26 17:26:12.923,OBZ020,23770,2025-11-26 17:26:12.923,202512,OB202512001,XVE1,北區電銷1,33.5
OBZ020,23770,2025-11-26 17:26:12.923,OBZ020,23770,2025-11-26 17:26:12.923,202512,OB202512001,XVE2,南區電銷,34.2
OBZ020,23770,2025-11-26 17:26:12.923,OBZ020,23770,2025-11-26 17:26:12.923,202512,OB202512001,XVE3,北區電銷2,16.1
OBZ020,23770,2025-11-26 17:26:12.923,OBZ020,23770,2025-11-26 17:26:12.923,202512,OB202512001,XVE4,中區電銷1,16.2
OBZ020,23770,2025-11-26 17:26:43.940,OBZ020,23770,2025-11-26 17:26:43.940,202512,OB202512008,XVE1,北區電銷1,33.5
OBZ020,23770,2025-11-26 17:26:43.940,OBZ020,23770,2025-11-26 17:26:43.940,202512,OB202512008,XVE2,南區電銷,34.2
OBZ020,23770,2025-11-26 17:26:43.940,OBZ020,23770,2025-11-26 17:26:43.940,202512,OB202512008,XVE3,北區電銷2,16.1
OBZ020,23770,2025-11-26 17:26:43.940,OBZ020,23770,2025-11-26 17:26:43.940,202512,OB202512008,XVE4,中區電銷1,16.2
OBZ020,23770,2025-12-30 10:01:51.757,OBZ020,23770,2025-12-30 10:01:51.757,202601,OB202601001,XVE1,北區電銷1,33.5
OBZ020,23770,2025-12-30 10:01:51.757,OBZ020,23770,2025-12-30 10:01:51.757,202601,OB202601001,XVE2,南區電銷,33.5
OBZ020,23770,2025-12-30 10:01:51.757,OBZ020,23770,2025-12-30 10:01:51.757,202601,OB202601001,XVE3,北區電銷2,16.2
OBZ020,23770,2025-12-30 10:01:51.757,OBZ020,23770,2025-12-30 10:01:51.757,202601,OB202601001,XVE4,中區電銷1,16.8
OBZ020,23770,2025-12-30 10:02:38.680,OBZ020,23770,2025-12-30 10:02:38.680,202601,OB202601008,XVE1,北區電銷1,33.5
OBZ020,23770,2025-12-30 10:02:38.680,OBZ020,23770,2025-12-30 10:02:38.680,202601,OB202601008,XVE2,南區電銷,33.5
OBZ020,23770,2025-12-30 10:02:38.680,OBZ020,23770,2025-12-30 10:02:38.680,202601,OB202601008,XVE3,北區電銷2,16.2
OBZ020,23770,2025-12-30 10:02:38.680,OBZ020,23770,2025-12-30 10:02:38.680,202601,OB202601008,XVE4,中區電銷1,16.8
OBZ020,23770,2026-01-28 09:41:59.120,OBZ020,23770,2026-01-28 09:41:59.120,202602,OB202602001,XVE1,北區電銷1,33.5
